id,rated,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,duration_sec,rating_diff,rating_avg,rating_avg_norm
7162,False,66,mate,black,10+10,tux09,1536,potshot,1550,e4 e6 d4 d5 e5 c5 Nf3 cxd4 Nxd4 Bc5 c3 Nc6 Be2 Nxe5 b4 Bb6 Bf4 Nc6 Bb5 Bd7 Bxc6 Bxc6 O-O Nf6 f3 O-O Kh1 Re8 a4 Bd7 Bd2 e5 Nc2 Bf5 a5 Bc7 Ne3 Bg6 Na3 d4 cxd4 exd4 Nec4 a6 Re1 Qd5 Rc1 Qh5 Rxe8+ Rxe8 h3 Bg3 b5 axb5 Nxb5 Bf5 Ncd6 Bxh3 Nxe8 Bd7+ Kg1 Qh2+ Kf1 Bxb5+ Qe2 Qh1#,C02,French Defense: Advance Variation |  Nimzowitsch System,7,966.210000128,14,1543.0,0.4543464665415885
10093,False,79,mate,white,10+10,potshot,1550,tux09,1536,e4 e5 Nf3 Nc6 Bb5 d6 O-O Be7 d4 f6 dxe5 Bd7 exf6 Nxf6 e5 dxe5 Bxc6 e4 Bxd7+ Nxd7 Nd4 c5 Ne6 Qb8 Nxg7+ Kd8 Ne6+ Kc8 Bf4 Ne5 Qd5 Bf6 Qxc5+ Kd7 Bxe5 Qxe5 Qxe5 Bxe5 Nc5+ Kd6 Nxe4+ Kd5 Nec3+ Bxc3 Nxc3+ Kc6 Rfe1 Rhd8 Re6+ Kd7 Rae1 Kc8 R1e2 b6 g3 Kb7 Re7+ Ka6 Rxh7 Rac8 Ree7 Ra8 Ne4 Kb5 Rh5+ Kc6 Re6+ Kb7 b4 Rd4 b5 a6 Rh7+ Kc8 Re8+ Rd8 Nd6+ Kb8 Rxd8#,C62,Ruy Lopez: Steinitz Defense,6,884.107000064,14,1543.0,0.4543464665415885
11788,False,58,resign,black,10+0,tux09,1536,crisbc36,1500,e4 e5 Nf3 Nc6 Bc4 h6 c3 Nf6 d3 Be7 h3 O-O O-O d6 Be3 a5 a4 Nh7 Nbd2 Bg5 Nxg5 Nxg5 f4 exf4 Bxf4 Ne5 Bb3 Ne6 Bxe6 Bxe6 Nf3 Ng6 Be3 c6 d4 Bc4 Rf2 d5 e5 Qe7 Nd2 Qh4 Nf3 Qe4 Qd2 b5 Re1 Qd3 Qc1 bxa4 Rd1 Qe4 Nd2 Qxe3 Nxc4 Qxc1 Rxc1 dxc4,C55,Italian Game: Anti-Fried Liver Defense,6,467.971000064,36,1518.0,0.43871169480925576
2346,False,21,resign,black,10+0,tux09,1536,bikku,1557,e4 e6 d4 c6 e5 b6 c4 c5 Nf3 cxd4 Qxd4 Nc6 Qc3 Bb7 Be2 Bc5 b4 Bxb4 Qxb4 Nxb4 O-O,C00,French Defense: Normal Variation,3,96.773000192,21,1546.5,0.45653533458411505
5167,False,148,mate,black,10+0,clodius,1500,tux09,1536,d4 d5 Nf3 f6 Nc3 e6 e3 Bd6 Bb5+ c6 Be2 Ne7 O-O Bc7 Nb1 O-O Nbd2 Qd6 b3 Ng6 Bb2 Nh4 g3 Nxf3+ Bxf3 Nd7 Qc1 b5 Ba3 c5 dxc5 Nxc5 Qb2 a5 Qc1 b4 Bb2 Rb8 Bd4 e5 Bxc5 Qxc5 Qd1 Ba6 Re1 Rfe8 Bh5 g6 Bg4 f5 Be2 Bc8 Nf3 Be6 Nh4 e4 Ng2 Be5 Nf4 Bxa1 Nxe6 Rxe6 Qxa1 Qxc2 Qd4 Rd8 Bd1 Qxa2 Re2 Qb1 Rb2 Qd3 Qxd3 exd3 Rd2 Rde8 Rxd3 Re5 Kf1 Kf7 Ke2 Ke6 Kf3 Kd6 Kf4 Re4+ Kf3 Kc5 Be2 Ra8 h4 a4 bxa4 Rxa4 Bd1 Ra3 Rxa3 bxa3 Bb3 Kb4 Bxd5 Re5 Ba2 Rc5 Kf4 Rc2 Bb1 Kc3 Kg5 Rb2 Kh6 Rxb1 Kxh7 a2 Kxg6 a1=Q h5 Rb6+ Kxf5 Qa5+ Kg4 Qb4+ f4 Rb8 h6 Rg8+ Kf5 Qf8+ Ke4 Qxh6 Kf3 Qh5+ g4 Qxg4+ Ke4 Re8+ Kd5 Qf3+ Kd6 Qxe3 Kd7 Qe7+ Kc6 Rc8+ Kb5 Qc5+ Ka4 Qb4#,D02,Queen's Pawn Game: Zukertort Variation,3,1004.513999872,36,1518.0,0.43871169480925576
2765,False,43,resign,white,10+0,tux09,1536,ronyxt,1542,e4 e5 Nf3 f6 Nc3 Ne7 Bc4 c6 d4 Na6 dxe5 fxe5 Nxe5 d5 Qf3 Be6 exd5 cxd5 Bb5+ Nc6 O-O Nc7 Bxc6+ bxc6 Nxc6 Qd6 Nd4 Be7 Bf4 Qb6 Be5 O-O-O Bxc7 Kxc7 Rfe1 Qxd4 Rxe6 Bd6 Nb5+ Kd7 Nxd4 Bc5 Qxd5+,C40,King's Pawn Game: Damiano Defense,4,284.784999936,6,1539.0,0.45184490306441527
16373,False,58,mate,black,10+0,ronyxt,1542,tux09,1536,e4 e5 d3 Nf6 f4 Nc6 f5 Bd6 g4 g6 g5 Nh5 f6 Nf4 Bxf4 exf4 Be2 Nd4 c3 Ne6 h4 h6 Nf3 hxg5 e5 Bc5 d4 Bb6 d5 Nc5 Nxg5 d6 b4 Nd7 e6 fxe6 dxe6 Qxf6 exd7+ Bxd7 Nf3 Bg4 Qd3 O-O-O Nbd2 Rhe8 O-O-O Rxe2 Qxe2 Qxc3+ Kb1 Bf5+ Ne4 Re8 Nd2 Bd4 Qd3 Qb2#,C20,King's Pawn Game: Leonardis Variation,3,441.420999936,6,1539.0,0.45184490306441527
11173,False,103,resign,white,10+0,tux09,1536,ronyxt,1542,e4 b6 d4 Bb7 Bd3 g6 h3 Bg7 Nf3 d6 O-O Nd7 c3 f6 Bf4 h6 Re1 g5 Bg3 h5 Nbd2 g4 Nh4 gxh3 gxh3 Rh6 Nf5 Kf7 Nxh6+ Bxh6 Qxh5+ Kf8 Nf3 e5 d5 Nc5 Bb5 a6 Bc6 Bxc6 dxc6 Qe8 Qxe8+ Kxe8 b4 Ne6 a4 Nd8 b5 a5 c4 Nf7 h4 Bd2 Red1 Bb4 Nh2 Ngh6 f4 Ke7 f5 Rg8 Rd3 Ng4 Nxg4 Rxg4 Kh2 Rxe4 Rc1 Nh6 Rf3 Ng4+ Kh3 Ne3 h5 Nxc4 Bf2 Bd2 Rg1 Bg5 Rxg5 fxg5 Rg3 Rh4+ Kg2 Rxh5 Rc3 Rh4 Bxh4 gxh4 Rxc4 Kf6 Rxh4 Kxf5 Rh7 Ke4 Rxc7 d5 Rd7 d4 c7 d3 c8=Q,B00,Owen Defense,2,764.576999936,6,1539.0,0.45184490306441527
18130,True,104,resign,black,15+10,trianovitz,1690,ucantcmeok,1730,e4 c5 Nc3 d6 Nge2 Nf6 d4 cxd4 Nxd4 g6 f3 Bg7 Be3 O-O Qd2 Nc6 Bc4 Ne5 Bb3 a5 O-O-O Bd7 a3 a4 Ba2 Qc7 h4 Nc4 Bxc4 Qxc4 g4 b5 Qe2 Qxe2 Ncxe2 Rfc8 h5 Rc7 hxg6 hxg6 Rh2 Rac8 Nc3 Rb7 Na2 Rbc7 Nb4 Rc4 Ne2 Be6 Kb1 Nd7 Rdh1 Ne5 Nd4 Bd7 c3 Nc6 Ndxc6 Bxc6 Bh6 Be5 Rh3 Bb7 Ka2 R8c7 f4 Bh8 Bg5 Bg7 Bh6 Bh8 g5 Rxe4 R1h2 f6 Bf8 Kxf8 Rxh8+ Kf7 R2h7+ Ke6 gxf6 Kxf6 Rf8+ Ke6 Rh6 Kd7 Rxg6 Rcc4 f5 Rf4 Rgg8 Rc8 Rxc8 Bxc8 Rf8 Bb7 Rf7 Be4 f6 Rxf6 Rh7 Bxh7,B77,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Main Line,17,2714.113999872,40,1710.0,0.558786741713571
13682,True,106,mate,black,10+5,init9,1010,ucantcmeok,1730,d3 d5 e4 dxe4 dxe4 Qxd1+ Kxd1 Nf6 Nf3 Nxe4 Ke1 Nc6 Bb5 e6 Bxc6+ bxc6 Nc3 Nxc3 bxc3 Bc5 Rb1 Ba6 Nd2 Ke7 c4 Rab8 Nb3 Bxc4 Nxc5 Rxb1 Kd2 Rd8+ Kc3 Bxa2 f4 Rb5 Ba3 Kf6 Ra1 Bd5 Rd1 Kf5 g3 Rbb8 h3 Bg2 g4+ Kg6 Rg1 Bxh3 Ne4 f5 gxf5+ Kxf5 Ng5 Bg4 Nf7 Rd1 Rg3 Ra1 Be7 Kxf4 Rd3 Rd1 Bg5+ Kf5 Rg3 Ra1 Kd3 Ra3+ c3 Rf8 Nh6+ gxh6 Bxh6 Rd8+ Kc4 Rg8 Kc5 a5 c4 Rxg3 Kxc6 Bf3+ Kxc7 a4 c5 a3 c6 Bxc6 Kxc6 Rd3 Bf4 Rc8+ Kb7 Rc4 Bc7 a2 Kc8 Rdc3 Kd8 Rxc7 Ke8 Rb3 Kf8 Rb8#,A00,Mieses Opening,1,1408.421000192,720,1370.0,0.34615384615384615
9169,True,31,resign,white,10+5,ucantcmeok,1729,init9,1012,Nf3 g6 g3 Nf6 Bg2 Bg7 O-O O-O d3 d5 Nbd2 Bg4 h3 Bxf3 Nxf3 Nc6 Re1 d4 c3 dxc3 bxc3 e5 Qb3 Qd5 Qxb7 Rab8 Qa6 Rfd8 Nd4 Nxd4 Bxd5,A05,King's Indian Attack: Wahls Defense,10,153.936,717,1370.5,0.3464665415884928
4347,True,12,resign,black,10+5,init9,1014,ucantcmeok,1728,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Bg5 Nxe4 Nc3 Nxg5,B57,Sicilian Defense: Modern Variations |  Main Line,8,68.608999936,714,1371.0,0.34677923702313945
11928,False,69,mate,white,10+0,shepmd,1832,bear789,1452,e4 c5 e5 e6 Nf3 Nc6 b3 d5 exd6 Bxd6 Bb2 Nf6 Bb5 Bd7 Bxc6 Bxc6 O-O O-O d4 Bxf3 Qxf3 cxd4 Bxd4 Rc8 c4 e5 Bb2 Re8 Rd1 b6 Nc3 Qc7 Nd5 Nxd5 Qxd5 Rcd8 Qe4 f6 g3 Qc5 Rd5 Qb4 Rad1 Re6 h4 Kf7 h5 h6 Qg6+ Kg8 Bc1 e4 Bxh6 Re7 Bf4 b5 Bxd6 Rxd6 Rxd6 Qc5 Rd8+ Re8 Rxe8+ Qf8 Rxf8+ Kxf8 Rd8+ Ke7 Qe8#,B20,Sicilian Defense,2,333.718999808,380,1642.0,0.516260162601626
9101,False,50,mate,black,10+0,bear789,1452,shepmd,1832,c4 e5 Nc3 Nc6 e4 g6 Nf3 Bg7 b3 Nge7 Ba3 O-O Nd5 Re8 Bxe7 Nxe7 Nxe7+ Qxe7 d3 b6 Qc2 Bb7 O-O-O Qa3+ Kb1 a5 Qe2 a4 d4 axb3 Rd3 Qxa2+ Kc1 b2+ Qxb2 Qxb2+ Kxb2 Bxe4 Re3 Bxf3 Rxf3 exd4 Bd3 c5 h4 Ra4 g4 Rb4+ Ka3 Ra8#,A25,English Opening: King's English Variation |  Reversed Closed Sicilian,4,207.492999936,380,1642.0,0.516260162601626
17598,False,87,mate,white,10+0,shepmd,1832,bear789,1452,Nf3 b6 g3 c5 Bg2 d5 O-O Nf6 d4 Bg4 dxc5 Bxf3 Bxf3 bxc5 Bg5 e6 Nc3 Be7 e4 d4 Nb5 O-O e5 Nd5 Bxd5 Bxg5 Bxa8 Qb6 Nd6 Nd7 Bg2 Nxe5 Ne4 Bh6 b3 Rd8 f4 Ng4 Qxg4 d3 c4 Rd4 Nf6+ Kh8 Nh5 g6 Nf6 e5 Qc8+ Kg7 Ne8+ Kg8 Nf6+ Kg7 Ng4 Rd8 Qc6 Qxc6 Bxc6 d2 Bd5 f5 Nxh6 Kxh6 fxe5 Kg5 e6 Re8 Rad1 Kf6 Rxd2 Ke5 Re1+ Kf6 Kg2 g5 h3 h5 Rf2 Rg8 e7 h4 Bxg8 hxg3 e8=Q gxf2 Qf7#,A04,Zukertort Opening: Queenside Fianchetto Variation,2,467.171000064,380,1642.0,0.516260162601626
15145,True,45,resign,white,10+0,sobhy1234,1473,bear789,1462,e4 c6 Qf3 Nf6 Bc4 e6 e5 Nd5 Nh3 Nb4 Bb3 d5 Ng5 Qd7 c3 f6 exf6 gxf6 Qxf6 Nd3+ Kf1 Bg7 Qf3 Ne5 Qh5+ Kd8 d4 Nd3 Be3 e5 Qh4 Bf6 Qh5 exd4 cxd4 Kc7 Nf7 Qe8 Bc2 Nxb2 Nc3 Be6 Bf4+ Kc8 Nd6+,B10,Caro-Kann Defense,2,452.857999872,11,1467.5,0.4071294559099437
9757,True,24,mate,black,10+0,mohamedl2,1246,bear789,1457,f4 d5 d4 c6 c4 Nf6 cxd5 Qxd5 e4 Qxe4+ Kf2 Bg4 g3 Bxd1 h3 Qxh1 Nf3 Qxf3+ Kg1 Ne4 Ba6 Qxg3+ Kh1 Nf2#,A03,Bird Opening: Dutch Variation,2,101.588,211,1351.5,0.33458411507191993
5658,True,25,mate,white,10+0,bear789,1451,mohamedl2,1327,c4 d5 Nc3 Bf5 e3 Kd7 Nf3 Kc6 Ne5+ Kb6 Nxd5+ Ka5 Nc3 Ka6 Nxf7 Ka5 Nxd8 c6 Nxb7+ Kb6 Nd8 Ka6 c5+ Ka5 Qa4#,A10,English Opening: Anglo-Scandinavian Defense,2,148.411000064,124,1389.0,0.358036272670419
206,True,32,resign,black,10+0,bear789,1460,jg22,1513,e4 e5 Nf3 Nc6 g3 d6 Nc3 Nf6 d3 Be7 Bg2 O-O O-O a6 Re1 Bg4 a3 Qc8 Qd2 Bxf3 Bxf3 Nd4 Bg2 b5 b4 Re8 Ne2 Ne6 Nf4 exf4 Qxf4 Nxf4,C44,King's Knight Opening: Konstantinopolsky,5,128.540000256,53,1486.5,0.41901188242651655
5625,True,78,resign,black,10+0,bear789,1468,jesussevi,1539,c4 g6 Nc3 Bg7 g3 c6 Bg2 e6 e4 Ne7 Nf3 O-O O-O b6 d4 Bb7 e5 d5 b3 a6 Bg5 b5 cxd5 cxd5 a4 bxa4 Nxa4 Nd7 Rc1 h6 Bf6 Nxf6 exf6 Bxf6 Nc5 Rb8 Re1 Nf5 Nxb7 Rxb7 Ne5 Qd6 Bh3 Nxd4 Rc6 Nxc6 Nxc6 Qxc6 Qf3 Bg7 Bg2 a5 h4 Rfb8 Re3 Rxb3 Rxb3 Rxb3 Qg4 a4 h5 Qc1+ Kh2 Qg5 Qxa4 Rc3 Qe8+ Bf8 hxg6 Qxg6 Bh3 Rc2 Kg2 Qf6 Qa4 Qxf2+ Kh1 Rc1+,A10,English Opening: Great Snake Variation,2,751.12,71,1503.5,0.42964352720450283
7460,True,26,resign,black,10+0,karp_futbolour_14,1617,bear789,1453,e4 c5 Bc4 e6 Nf3 Nc6 d4 d5 exd5 exd5 Bb5 Bd7 Bg5 Qa5+ Qd2 Qxb5 Qe3+ Be7 dxc5 O-O-O Ne5 Bxc5 Qd3 Nxe5 Qxb5 Bxb5,B20,Sicilian Defense: Bowdler Attack,3,196.227999744,164,1535.0,0.44934333958724204
12805,True,29,resign,black,10+0,pools_closed,1446,bear789,1430,e3 c6 Nf3 d5 c4 Bg4 cxd5 Qxd5 Nc3 Qa5 d4 e6 Be2 Bxf3 Bxf3 Nf6 O-O Nbd7 e4 Rd8 Bg5 Be7 e5 Nxe5 Qb3 Nxf3+ gxf3 Qxg5+ Kh1,A00,Van't Kruijs Opening,1,157.785999872,16,1438.0,0.3886804252657911
8043,True,60,resign,black,10+0,ghoba,1379,bear789,1421,d4 d5 Nf3 c6 Bf4 Nf6 c4 Bf5 Nc3 e6 a3 Nbd7 b4 dxc4 e3 Nd5 Qc1 N7b6 Ne5 Bd3 Bxd3 cxd3 Nxd3 Nxf4 Nxf4 g6 Ne4 Bg7 Ra2 O-O O-O Rc8 Rd2 Nd5 Nxd5 cxd5 Ng3 Rxc1 Rxc1 Re8 Ne2 b5 g3 a6 Rc6 h5 Nf4 a5 Rdc2 axb4 axb4 Qb8 R2c5 Kh7 Rc7 Rf8 Rc1 Kh6 Ra1 Qxc7,D02,Queen's Pawn Game: Zukertort Variation,3,568.456,42,1400.0,0.3649155722326454
6201,True,47,resign,white,10+0,bear789,1417,nikolay5757,1140,c4 e5 d4 exd4 Qxd4 Nc6 Qe4+ Qe7 Qxe7+ Bxe7 Nc3 Nf6 Nf3 Bb4 Bd2 O-O O-O-O d6 e4 Bg4 Nd5 Bxd2+ Rxd2 Nxd5 exd5 Bxf3 gxf3 Nb4 a3 Na2+ Kb1 Nc3+ bxc3 Rfe8 Bd3 a6 Rg1 g6 f4 b5 f5 Rab8 Kc2 a5 cxb5 Rxb5 Bxb5,A20,English Opening: King's English Variation,2,422.875000064,277,1278.5,0.28893058161350843
12414,True,44,outoftime,black,10+0,kashmirfunk,1478,bear789,1404,d4 d5 h3 c6 Nf3 Nf6 Bg5 Bf5 Bxf6 exf6 e3 Bd6 c4 Bb4+ Nbd2 O-O a3 Bxd2+ Qxd2 Be4 Qb4 Qc7 Be2 Nd7 cxd5 Bxd5 O-O f5 Rac1 a6 Ng5 h6 Nf3 Nf6 Rfe1 Rfe8 Ne5 Rac8 Bc4 b5 Bxd5 Nxd5 Qc5 Re6,D00,Queen's Pawn Game,2,882.935000064,74,1441.0,0.39055659787367103
6298,True,63,resign,white,10+0,bear789,1393,kaladin_stormblessed,1409,c4 e5 Nc3 Nc6 e4 Bb4 a3 Ba5 Nf3 Nf6 d3 h6 Bd2 d6 b4 Bb6 Qa4 Bd7 b5 Nd4 Nxd4 Bxd4 Rb1 Ng4 f3 Nf6 Nd5 Nxd5 cxd5 O-O Qc2 a6 a4 axb5 axb5 Ra1 Rxa1 Bxa1 Be2 Bxb5 O-O Bd4+ Kh1 Qe7 Bc3 Bxc3 Qxc3 c6 f4 cxd5 exd5 Qd7 Bh5 Rc8 Qd2 Rc5 fxe5 Rxd5 Bxf7+ Kh8 Bxd5 Qf5 Rxf5,A25,English Opening: King's English Variation |  Reversed Closed Sicilian,4,721.932,16,1401.0,0.36554096310193873
16087,True,73,resign,black,10+0,bear789,1403,doc6jv,1424,e4 d5 Nc3 d4 Nd5 c5 d3 Be6 Nf4 g6 Nxe6 fxe6 Nf3 Bh6 Bxh6 Nxh6 Qd2 Nf7 O-O-O O-O Re1 Nc6 Ng5 Nxg5 Qxg5 Nb4 Kb1 Qa5 a3 Nxc2 Kxc2 Qxe1 Qxe7 Qxf2+ Kb3 c4+ dxc4 Qe3+ Ka2 Rf2 Qxe6+ Kg7 Qe5+ Kh6 g4 Qc1 g5+ Kh5 Qxd4 Rxf1 Rxf1 Qxf1 e5 Qf5 h4 Rf8 c5 Qe6+ Kb1 Rf1+ Kc2 Qf5+ Kc3 Qf3+ Kb4 Qc6 Qc4 Rg1 e6 Rg4 Qxg4+ Kxg4 e7,B01,Scandinavian Defense,2,479.010000128,21,1413.5,0.37335834896810505
15235,True,61,resign,white,10+0,raoqwya,1405,bear789,1414,e4 c6 d4 d5 e5 Bf5 g4 Be4 f3 Bg6 h4 h6 Bg2 e6 f4 Ne7 Nc3 Nd7 Be3 Nc8 Qf3 Bb4 Bd2 Bxc3 Qxc3 Ncb6 b3 f6 O-O-O fxe5 dxe5 O-O g5 c5 h5 Bf5 gxh6 gxh6 Nf3 Rc8 Nh4 d4 Qg3+ Kh8 Bxb7 Rb8 Bf3 Rg8 Qf2 Nd5 Bxd5 exd5 Nxf5 c4 Qxd4 cxb3 axb3 Nb6 Nxh6 Rg2 Nf7+,B12,Caro-Kann Defense: Advance Variation |  Bayonet Attack,7,574.770000128,9,1409.5,0.3708567854909318
17518,True,51,resign,white,10+0,bear789,1406,klawoo,1325,c4 e5 e3 Bc5 Nc3 c6 d4 exd4 exd4 Bb4 Bd2 Bxc3 Bxc3 Qe7+ Be2 Nf6 Nf3 d6 O-O O-O Re1 Be6 Bd3 Nbd7 Qc2 d5 cxd5 cxd5 a3 Qd6 Bb4 Qc6 Qxc6 bxc6 Bxf8 Nxf8 Rac1 Rc8 Ba6 Rc7 Ne5 Bd7 b4 Ne6 Nxd7 Nxd7 Red1 Nf4 g3 Ne2+ Bxe2,A20,English Opening: King's English Variation,2,623.523000064,81,1365.5,0.3433395872420263
3451,True,109,outoftime,white,10+0,bear789,1394,ausfux,1424,Nf3 e6 d4 Nc6 g3 Nf6 Bg2 Bd6 O-O O-O Re1 b6 e4 Bb4 c3 Be7 e5 Nd5 Qc2 d6 a3 dxe5 Nxe5 Nxe5 Rxe5 Bb7 c4 f6 Rxe6 Nb4 axb4 Bxg2 Kxg2 Qxd4 Rxe7 a5 Be3 Qd6 Rxg7+ Kxg7 Nc3 Qc6+ Nd5 Rad8 Rc1 Qb7 Kg1 axb4 Nf4 Rd6 Nh5+ Kh8 Bh6 Rf7 Re1 Qc6 Qb3 Rd8 Qxb4 Rfd7 Qb3 Rd3 Bg7+ Kg8 Qc2 Qf3 Qe2 Qf5 Qe6+ Qxe6 Rxe6 Rd1+ Kg2 Rc1 Rc6 Rc8 Bxf6 Rc2 Be5 Re2 Bd4 Kf7 Be3 Rxb2 Nf4 Kg8 Ne6 b5 Rxc7 Rxc7 Nxc7 bxc4 Nd5 Re2 Nc3 Rc2 Nd5 Kf7 Kf3 Ke6 Ke4 Rb2 Nf4+ Kd6 h4 c3 Nd3 Rb3 Kd4,A04,Zukertort Opening: Queen's Gambit Invitation,2,1185.732999936,30,1409.0,0.3705440900562852
6049,True,31,resign,black,10+0,ausfux,1437,bear789,1382,e4 c6 Qg4 d5 Qf3 dxe4 Qxe4 Nf6 Qe3 Bf5 Na3 e6 d3 Nbd7 Nc4 Nd5 Qf3 Bb4+ c3 Nxc3 bxc3 Bxc3+ Bd2 Bxa1 Nd6+ Kf8 Ne2 Ne5 Qf4 Nxd3+ Kd1,B10,Caro-Kann Defense,2,258.786000128,55,1409.5,0.3708567854909318
16008,True,39,mate,white,10+0,bear789,1372,khaled000emad,1343,Nf3 e6 d4 d5 g3 c6 Bg2 g6 O-O Bg7 c3 b5 Nbd2 g5 Nb3 g4 Nh4 h5 e4 Nf6 e5 Ng8 f4 a6 Nc5 a5 a4 b4 f5 Nh6 f6 Nf5 fxg7 Nxh4 gxh8=Q+ Ke7 Qf6+ Ke8 Qxf7#,A04,Zukertort Opening: Queen's Gambit Invitation,2,502.603000064,29,1357.5,0.3383364602876798
788,True,66,resign,black,10+0,perdanahitam1042,1298,bear789,1363,e4 c6 e5 d5 f4 Bf5 g3 e6 Nc3 Nd7 d4 c5 Be3 Rc8 Na4 cxd4 Bxd4 Qa5+ Nc3 Nc5 a3 Ne4 Ne2 Bg4 h3 Bf3 Rh2 Nxc3 Bxc3 Qc7 Nd4 Bxd1 Kxd1 Ne7 Bb5+ Nc6 Bxc6+ bxc6 b4 c5 bxc5 Bxc5 Nb5 Qb6 a4 O-O Kd2 Be3+ Kd3 Rxc3+ Nxc3 Qd4+ Ke2 Qxc3 Rah1 Rb8 Kf3 Bg1+ Kg4 Bxh2 Rxh2 f5+ Kg5 Qxg3+ Kh5 Qxh2,B10,Caro-Kann Defense,2,500.892999936,65,1330.5,0.3214509068167605
8426,True,10,resign,black,10+0,cincinnatus99,1337,bear789,1352,d4 d5 e4 c6 Nc3 dxe4 Nxe4 Bf5 Nf3 Bxe4,B18,Caro-Kann Defense: Classical Variation,8,41.758000128,15,1344.5,0.3302063789868668
4587,True,89,resign,white,10+0,bear789,1343,badwizard,1303,c4 g5 Nc3 Bg7 h3 e6 d4 d5 e3 Bd7 cxd5 Qf6 Nf3 Ne7 dxe6 Bxe6 Qa4+ Nbc6 Ne4 Qf5 Bd3 Qa5+ Qxa5 Nxa5 O-O O-O-O b4 Nac6 b5 Nb4 Ba3 Nxd3 Bxe7 Rd7 Bf6 Rg8 Bxg7 Rxg7 Nf6 Re7 Rad1 Bc4 Nh5 Rg6 Rc1 Bxb5 d5 Ne5 d6 Rd7 Nxe5 Rdxd6 Nxg6 Bxf1 Ne7+ Kb8 Kxf1 Re6 Nd5 Rd6 Nxc7 Rd7 Nb5 Rd5 Nc7 Rd7 Nb5 a6 Nd4 a5 Nf6 Rd6 Nxh7 Ka7 Nxg5 Ka6 Nxf7 Rd5 g4 b5 Rc6+ Kb7 Rf6 b4 g5 a4 g6 Rh5 g7,A10,English Opening,1,761.218000128,40,1323.0,0.31676047529706064
16704,True,50,resign,white,10+0,saidtugcu,1356,bear789,1353,e4 c5 d4 cxd4 Qxd4 Nc6 Qc4 Nf6 Nf3 e6 Be3 d5 exd5 exd5 Qb5 Bd7 Qxb7 Qa5+ Bd2 Rb8 Qxb8+ Nxb8 Bxa5 Nc6 Bc3 Bc5 Na3 d4 Bd2 O-O O-O-O Bxa3 bxa3 Rb8 Ng5 Ne4 Nxe4 Ne5 Re1 d3 c3 Nc4 Bxd3 Nxd2 Kxd2 Rb2+ Bc2 Rxa2 Nd6 f6,B21,Sicilian Defense: Smith-Morra Gambit #2,3,523.860999936,3,1354.5,0.33646028767979985
4718,True,14,resign,black,10+0,bear789,1362,juan_baz,1446,e4 e5 c3 d5 d3 dxe4 dxe4 Qxd1+ Kxd1 Nf6 Nf3 Nc6 Bg5 Nxe4,C20,King's Pawn Game: Macleod Attack,3,47.411000064,84,1404.0,0.36741713570981865
16016,True,77,resign,black,10+0,bear789,1369,jperdig,1508,Nf3 g6 d4 Bg7 g3 b6 Bg2 Bb7 O-O Nc6 e3 Qc8 a4 a5 Nc3 Ba6 Nd5 Bxf1 Qxf1 e6 Nf4 Nf6 Qb5 Qa6 Qxa6 Rxa6 Ne5 Nxe5 dxe5 Nd5 Nxd5 exd5 Bxd5 Bxe5 f4 Bd6 b3 O-O Bb2 Re8 Re1 Bb4 Re2 c6 Bc4 Raa8 e4 Re7 Bf6 Ree8 e5 Be7 Bxe7 Rxe7 h4 Rae8 Kh2 d6 Kh3 dxe5 Kg4 exf4 Rxe7 Rxe7 Kxf4 Kg7 Kg5 Re5+ Kf4 f6 g4 h6 g5 hxg5+ hxg5 Rxg5 Bd3,A04,Zukertort Opening: Kingside Fianchetto,2,414.298999808,139,1438.5,0.3889931207004378
9498,True,34,resign,black,10+0,bear789,1383,padresz,1299,e4 e5 c3 Nf6 f3 Nc6 d4 exd4 cxd4 d5 Nc3 dxe4 Bb5 Qd7 d5 a6 Bxc6 bxc6 dxc6 Qxc6 Qa4 Bd7 Qd4 Bc5 Qe5+ Be6 Nxe4 Nxe4 fxe4 O-O Qc3 Qxe4+ Kd1 Bg4+,C20,King's Pawn Game: Macleod Attack,3,222.269000192,84,1341.0,0.32801751094434023
